pop_no,population,stat_area,CU,year,escapement,esc_2,er_E,er_2,er_3,er_4,total_runE,total_run2,total_run3,total_run4,total_run5,age_3,age_4,rec_E,rec_2,rec_3,rec_4,rec_5,RS_E,RS_2,RS_3,RS_4,RS_5
22,arnoup,6,hecate_strait_mainland,1991,250,NA,0.324956429,0.35,0.3935,0.344,370.3464648,384.6153846,412.2011542,381.097561,NA,0.854411765,0.145588235,559.4650605,596.2906093,643.9081806,591.0294532,NA,2.237860242,2.385162437,2.575632722,2.364117813,NA
22,arnoup,6,hecate_strait_mainland,1992,350,NA,0.327128935,0.354,0.4025,0.355,520.1590889,541.7956656,585.7740586,542.6356589,NA,0.854411765,0.145588235,336.3867527,353.7999287,369.8206182,347.3342935,NA,0.961105008,1.010856939,1.056630338,0.992383696,NA
22,arnoup,6,hecate_strait_mainland,1993,275,NA,0.29235067,0.316,0.3555,0.216,388.6105567,402.0467836,426.6873545,350.7653061,NA,0.854411765,0.145588235,324.6893341,326.7451754,353.8701381,310.6297339,NA,1.180688488,1.188164274,1.286800502,1.129562669,NA
22,arnoup,6,hecate_strait_mainland,1994,400,NA,0.330473681,0.372333333,0.420833333,0.367,597.4373056,637.2809347,690.647482,631.9115324,NA,0.854411765,0.145588235,342.0352941,310.8410393,331.6057292,302.7436827,NA,0.855088235,0.777102598,0.829014323,0.756859207,NA
22,arnoup,6,hecate_strait_mainland,1995,270,NA,0.197903485,0.241,0.2695,0.231,336.6178447,355.7312253,369.6098563,351.1053316,NA,0.854411765,0.145588235,703.4502649,667.6427039,697.3211935,667.1182851,NA,2.605371352,2.472750755,2.582671087,2.470808463,NA
22,arnoup,6,hecate_strait_mainland,1996,200,NA,0.403039507,0.416,0.461,0.385,335.0305459,342.4657534,371.0575139,325.203252,NA,0.854411765,0.145588235,159.5787205,157.2873953,162.6926375,153.1491384,NA,0.797893603,0.786436977,0.813463187,0.765745692,NA
22,arnoup,6,hecate_strait_mainland,1997,165,NA,0.375,0.296333333,0.347833333,0.267,264,234.4860256,253.0028111,225.1023192,NA,0.854411765,0.145588235,354.0352844,365.2622635,377.1450753,338.2152724,NA,2.14566839,2.213710688,2.285727729,2.04978953,NA
22,arnoup,6,hecate_strait_mainland,1998,700,NA,0.125,0.077666667,0.117166667,0.077,800,758.9447055,792.9016424,758.396533,NA,0.854411765,0.145588235,773.1882789,770.7420407,791.3568518,735.8609084,735.8609084,1.104554684,1.101060058,1.130509788,1.051229869,NA
22,arnoup,6,hecate_strait_mainland,1999,120,NA,0.123,0.089666667,0.120166667,0.087,136.8301026,131.8198462,136.3894677,131.4348302,NA,0.854411765,0.145588235,1046.62178,1047.938085,1064.841171,1001.397087,1001.397087,8.721848166,8.732817376,8.873676426,8.344975728,NA
22,arnoup,6,hecate_strait_mainland,2000,250,NA,0.147,0.185,0.2115,0.109,293.0832356,306.7484663,317.0577045,280.5836139,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2001,600,600,0.157,0.153333333,0.177833333,0.113,711.7437722,708.6614173,729.7790391,676.4374295,676.4374295,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2002,1000,1000,0.118,0.119,0.1325,0.078,1133.786848,1135.07378,1152.737752,1084.598698,1084.598698,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2003,450,450,0.159,0.161333333,0.180333333,0.123,535.0772889,536.5659777,549.00366,513.1128848,513.1128848,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2004,NA,NA,0.22,0.384,0.412,0.369,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2005,NA,NA,0.177,0.301333333,0.415333333,0.292,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2006,NA,NA,0.153,0.199666667,0.236666667,0.213,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2007,NA,NA,0.188,0.265333333,0.307333333,0.271,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2008,NA,NA,0.2,0.236666667,0.282666667,0.243,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2009,NA,NA,0.197,0.229,0.2645,0.229,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2010,NA,NA,0.168,0.252666667,0.272166667,0.249,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2011,NA,NA,0.169,0.218333333,0.240333333,0.233,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2012,NA,NA,0.135,0.23,0.2565,0.249,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2013,NA,NA,0.153,0.250333333,0.279333333,0.24,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2014,NA,NA,0.097,0.169333333,0.200333333,0.15,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2015,NA,NA,0.161,0.26,0.287,0.299,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2016,NA,NA,0.166,0.251,0.279,0.247,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2017,NA,NA,0.176141689,0.281349909,0.31269766,0.273,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2018,NA,NA,0.168861669,0.326624505,0.345048157,0.226,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2019,358,NA,0.156276728,0.294310077,0.31510958,0.244,424.3097373,507.3049627,522.7113558,473.5449735,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2020,NA,NA,0.071730432,0.241841074,0.254265272,0.118,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2021,NA,NA,NA,NA,NA,0.184,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2022,NA,NA,NA,NA,NA,0.182,NA,NA,NA,NA,NA,0.854411765,0.145588235,118.0892738,121.1106065,130.7374847,121.0425591,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2023,NA,NA,NA,NA,NA,0.154,NA,NA,NA,NA,NA,0.854411765,0.145588235,355.9540343,372.9197987,398.8822317,372.7656261,NA,NA,NA,NA,NA,NA
22,arnoup,6,hecate_strait_mainland,2024,NA,NA,NA,NA,NA,0.206,NA,NA,NA,NA,NA,0.854411765,0.145588235,527.9085532,564.6666904,598.6480496,564.6827235,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,1980,50,A/P,0.406675221,0.416333333,0.461333333,0.416,84.27087786,85.66533409,92.82178218,85.61643836,NA,0.854411765,0.145588235,226.2623826,229.4490905,250.6172371,229.5011939,NA,4.525247652,4.588981809,5.012344742,4.590023878,NA
23,nias,6,hecate_strait_mainland,1981,200,A/P,0.368205943,0.392333333,0.433833333,0.392,316.5588499,329.1278113,353.2528702,328.9473684,NA,0.854411765,0.145588235,479.8807686,492.1697482,532.257464,491.9561026,NA,2.399403843,2.460848741,2.66128732,2.459780513,NA
23,nias,6,hecate_strait_mainland,1982,400,A/P,0.318745443,0.365,0.4,0.365,587.152036,629.9212598,666.6666667,629.9212598,NA,0.854411765,0.145588235,341.7613639,347.5338051,377.8478447,347.7349883,347.7349883,0.85440341,0.868834513,0.944619612,0.869337471,NA
23,nias,6,hecate_strait_mainland,1983,100,A/P,0.445144498,0.449666667,0.498666667,0.45,180.2271037,181.7080557,199.4680851,181.8181818,NA,0.854411765,0.145588235,120.0914776,120.4803229,131.5477499,120.5508795,NA,1.200914776,1.204803229,1.315477499,1.205508795,NA
23,nias,6,hecate_strait_mainland,1984,300,A/P,0.395683999,0.411333333,0.455333333,0.411,496.4290195,509.6262741,550.7955936,509.3378608,NA,0.854411765,0.145588235,264.5012305,275.4122578,293.7128927,268.2650478,NA,0.881670768,0.918040859,0.979042976,0.894216826,NA
23,nias,6,hecate_strait_mainland,1985,225,225,0.412170832,0.422666667,0.468666667,0.423,382.7642659,389.7228637,423.4629862,389.9480069,389.9480069,0.854411765,0.145588235,436.0449872,453.773596,483.3160847,411.1326752,411.1326752,1.937977721,2.016771538,2.148071488,1.827256334,1.827256334
23,nias,6,hecate_strait_mainland,1986,55,55,0.456135721,0.449666667,0.500666667,0.45,101.1281713,99.93943065,110.1468625,100,100,0.854411765,0.145588235,287.6068528,301.4205997,321.147709,301.0118347,301.0118347,5.229215505,5.480374541,5.839049255,5.472942449,5.472942449
23,nias,6,hecate_strait_mainland,1987,150,A/P,0.35171911,0.377666667,0.416666667,0.378,231.3811841,241.0283878,257.1428571,241.1575563,NA,0.854411765,0.145588235,221.6987482,233.3796008,251.3645935,232.1900585,NA,1.477991654,1.555864005,1.675763957,1.547933723,NA
23,nias,6,hecate_strait_mainland,1988,300,300,0.346223499,0.371333333,0.409833333,0.298,458.872412,477.2004242,508.3309799,427.3504274,427.3504274,0.854411765,0.145588235,349.6961478,363.3685541,390.0692595,360.7682739,NA,1.165653826,1.211228514,1.300230865,1.202560913,NA
23,nias,6,hecate_strait_mainland,1989,200,200,0.3379193,0.367666667,0.405666667,0.367,302.0779794,316.2888772,336.5114975,315.9557662,315.9557662,0.854411765,0.145588235,450.8899389,469.1540703,505.7970785,460.5385759,460.5385759,2.254449694,2.345770351,2.528985392,2.302692879,2.302692879
23,nias,6,hecate_strait_mainland,1990,125,125,0.3832653,0.416333333,0.458833333,0.414,202.6803421,214.1633352,230.9824453,213.3105802,213.3105802,0.854411765,0.145588235,519.2388646,540.6833607,576.4246906,485.5343204,485.5343204,4.153910917,4.325466885,4.611397525,3.884274563,3.884274563
23,nias,6,hecate_strait_mainland,1991,225,A/P,0.324956429,0.35,0.3935,0.344,333.3118183,346.1538462,370.9810387,342.9878049,NA,0.854411765,0.145588235,678.9114932,723.7839778,782.4640396,717.4881474,NA,3.017384414,3.216817679,3.477617954,3.188836211,NA
23,nias,6,hecate_strait_mainland,1992,300,300,0.327128935,0.354,0.4025,0.355,445.8506476,464.3962848,502.0920502,465.1162791,465.1162791,0.854411765,0.145588235,282.3546483,296.9107316,310.4347489,291.4179849,NA,0.941182161,0.989702439,1.034782496,0.971393283,NA
23,nias,6,hecate_strait_mainland,1993,340,340,0.29235067,0.316,0.3555,0.216,480.463961,497.0760234,527.5407292,433.6734694,433.6734694,0.854411765,0.145588235,314.5311085,312.9282671,338.7968051,297.7457146,NA,0.925091496,0.920377256,0.996461192,0.87572269,NA
23,nias,6,hecate_strait_mainland,1994,500,500,0.330473681,0.372333333,0.420833333,0.367,746.7966319,796.6011683,863.3093525,789.8894155,789.8894155,0.854411765,0.145588235,484.092437,436.5137314,467.472604,423.0770426,NA,0.968184874,0.873027463,0.934945208,0.846154085,NA
23,nias,6,hecate_strait_mainland,1995,225,A/P,0.197903485,0.241,0.2695,0.231,280.5148706,296.4426877,308.0082136,292.5877763,NA,0.854411765,0.145588235,676.2076598,642.1154586,670.4422997,641.5637696,NA,3.005367377,2.853846483,2.979743554,2.851394531,NA
23,nias,6,hecate_strait_mainland,1996,175,A/P,0.403039507,0.416,0.461,0.385,293.1517277,299.6575342,324.6753247,284.5528455,NA,0.854411765,0.145588235,294.7643016,288.2333186,298.1684414,282.9768271,NA,1.684367438,1.647047535,1.703819665,1.617010441,NA
23,nias,6,hecate_strait_mainland,1997,275,A/P,0.375,0.296333333,0.347833333,0.267,440,390.8100426,421.6713519,375.1705321,NA,0.854411765,0.145588235,378.2126573,391.8869719,404.7628312,361.5417276,NA,1.375318754,1.425043534,1.471864841,1.314697191,NA
23,nias,6,hecate_strait_mainland,1998,650,A/P,0.125,0.077666667,0.117166667,0.077,742.8571429,704.7343694,736.2658108,704.2253521,NA,0.854411765,0.145588235,571.6379078,569.7938611,585.1263861,544.0004408,544.0004408,0.879442935,0.87660594,0.90019444,0.836923755,NA
23,nias,6,hecate_strait_mainland,1999,250,250,0.123,0.089666667,0.120166667,0.087,285.0627138,274.6246796,284.1447244,273.822563,273.822563,0.854411765,0.145588235,756.0055334,756.9919677,769.367362,723.388921,NA,3.024022134,3.027967871,3.077469448,2.893555684,NA
23,nias,6,hecate_strait_mainland,2000,300,A/P,0.147,0.185,0.2115,0.109,351.6998828,368.0981595,380.4692454,336.7003367,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2001,450,450,0.157,0.153333333,0.177833333,0.113,533.8078292,531.496063,547.3342793,507.3280722,507.3280722,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2002,700,700,0.118,0.119,0.1325,0.078,793.6507937,794.5516459,806.9164265,759.2190889,759.2190889,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2003,450,A/P,0.159,0.161333333,0.180333333,0.123,535.0772889,536.5659777,549.00366,513.1128848,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2004,NA,A/P,0.22,0.384,0.412,0.369,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2005,NA,A/P,0.177,0.301333333,0.415333333,0.292,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2006,NA,A/P,0.153,0.199666667,0.236666667,0.213,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2007,NA,A/P,0.188,0.265333333,0.307333333,0.271,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2008,NA,A/P,0.2,0.236666667,0.282666667,0.243,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2009,NA,A/P,0.197,0.229,0.2645,0.229,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2010,NA,A/P,0.168,0.252666667,0.272166667,0.249,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2011,NA,A/P,0.169,0.218333333,0.240333333,0.233,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2012,NA,A/P,0.135,0.23,0.2565,0.249,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2013,NA,NA,0.153,0.250333333,0.279333333,0.24,NA,NA,NA,NA,0,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2014,NA,A/P,0.097,0.169333333,0.200333333,0.15,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2015,NA,A/P,0.161,0.26,0.287,0.299,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2016,NA,A/P,0.166,0.251,0.279,0.247,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2017,NA,N/I,0.176141689,0.281349909,0.31269766,0.273,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2018,NA,A/P,0.168861669,0.326624505,0.345048157,0.226,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2019,790,A/P,0.156276728,0.294310077,0.31510958,0.244,936.3259567,1119.471845,1153.469193,1044.973545,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2020,NA,A/P,0.071730432,0.241841074,0.254265272,0.118,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2021,NA,NA,NA,NA,NA,0.184,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2022,NA,A/P,NA,NA,NA,0.182,NA,NA,NA,NA,NA,0.854411765,0.145588235,118.0892738,121.1106065,130.7374847,121.0425591,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2023,NA,NA,NA,NA,NA,0.154,NA,NA,NA,NA,NA,0.854411765,0.145588235,313.21282,327.0652364,350.35282,326.9110638,NA,NA,NA,NA,NA,NA
23,nias,6,hecate_strait_mainland,2024,NA,A/P,NA,NA,NA,0.206,NA,NA,NA,NA,NA,0.854411765,0.145588235,277.0737496,295.5606228,313.8441281,295.5766559,NA,NA,NA,NA,NA,NA
24,tyler_ck,6,hecate_strait_mainland,1980,50,A/P,0.406675221,0.416333333,0.461333333,0.416,84.27087786,85.66533409,92.82178218,85.61643836,NA,0.854411765,0.145588235,214.2166784,217.0831588,237.252344,217.1422605,NA,4.284333569,4.341663176,4.74504688,4.34284521,NA
24,tyler_ck,6,hecate_strait_mainland,1981,200,A/P,0.368205943,0.392333333,0.433833333,0.392,316.5588499,329.1278113,353.2528702,328.9473684,NA,0.854411765,0.145588235,458.7225019,470.032691,508.6241838,469.8892523,NA,2.29361251,2.350163455,2.543120919,2.349446261,NA
24,tyler_ck,6,hecate_strait_mainland,1982,200,A/P,0.318745443,0.365,0.4,0.365,293.576018,314.9606299,333.3333333,314.9606299,NA,0.854411765,0.145588235,698.0466612,708.3330651,770.8917756,708.7445203,NA,3.490233306,3.541665325,3.854458878,3.543722602,NA
24,tyler_ck,6,hecate_strait_mainland,1983,100,A/P,0.445144498,0.449666667,0.498666667,0.45,180.2271037,181.7080557,199.4680851,181.8181818,NA,0.854411765,0.145588235,499.3725235,495.0029164,544.5289798,495.3008666,NA,4.993725235,4.950029164,5.445289798,4.953008666,NA
24,tyler_ck,6,hecate_strait_mainland,1984,250,A/P,0.395683999,0.411333333,0.455333333,0.411,413.6908495,424.6885617,458.996328,424.4482173,NA,0.854411765,0.145588235,220.4176921,229.5102148,244.7607439,223.5542065,NA,0.881670768,0.918040859,0.979042976,0.894216826,NA
24,tyler_ck,6,hecate_strait_mainland,1985,425,A/P,0.412170832,0.422666667,0.468666667,0.423,722.9991689,736.1431871,799.8745295,736.5684575,NA,0.854411765,0.145588235,381.695406,397.3313048,423.1767852,361.776997,NA,0.898106838,0.934897188,0.995710083,0.851239993,NA
24,tyler_ck,6,hecate_strait_mainland,1986,300,A/P,0.456135721,0.449666667,0.500666667,0.45,551.608207,545.1241672,600.8010681,545.4545455,NA,0.854411765,0.145588235,393.4426203,412.632361,440.1072118,411.978631,NA,1.311475401,1.375441203,1.467024039,1.373262103,NA
24,tyler_ck,6,hecate_strait_mainland,1987,125,A/P,0.35171911,0.377666667,0.416666667,0.378,192.8176534,200.8569898,214.2857143,200.9646302,NA,0.854411765,0.145588235,491.0992485,517.5544808,557.666179,515.0888162,NA,3.928793988,4.140435847,4.461329432,4.120710529,NA
24,tyler_ck,6,hecate_strait_mainland,1988,250,A/P,0.346223499,0.371333333,0.409833333,0.298,382.3936766,397.6670201,423.60915,356.1253561,NA,0.854411765,0.145588235,545.774858,567.1180463,608.804923,563.0760777,NA,2.183099432,2.268472185,2.435219692,2.252304311,NA
24,tyler_ck,6,hecate_strait_mainland,1989,250,A/P,0.3379193,0.367666667,0.405666667,0.367,377.5974742,395.3610965,420.6393718,394.9447077,NA,0.854411765,0.145588235,670.0189364,697.4196412,752.6548025,689.5702322,NA,2.680075746,2.789678565,3.01061921,2.758280929,NA
24,tyler_ck,6,hecate_strait_mainland,1990,300,A/P,0.3832653,0.416333333,0.458833333,0.414,486.4328209,513.9920046,554.3578688,511.9453925,NA,0.854411765,0.145588235,490.2554698,510.3486847,543.9704659,457.6872959,NA,1.634184899,1.701162282,1.813234886,1.52562432,NA
24,tyler_ck,6,hecate_strait_mainland,1991,350,A/P,0.324956429,0.35,0.3935,0.344,518.4850507,538.4615385,577.0816158,533.5365854,NA,0.854411765,0.145588235,606.0288292,646.130644,698.7369013,640.5329914,NA,1.731510941,1.846087554,1.996391147,1.830094261,NA
24,tyler_ck,6,hecate_strait_mainland,1992,475,A/P,0.327128935,0.354,0.4025,0.355,705.9301921,735.2941176,794.9790795,736.4341085,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,tyler_ck,6,hecate_strait_mainland,1993,325,A/P,0.29235067,0.316,0.3555,0.216,459.2670216,475.1461988,504.2668735,414.5408163,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,tyler_ck,6,hecate_strait_mainland,1994,450,A/P,0.330473681,0.372333333,0.420833333,0.367,672.1169687,716.9410515,776.9784173,710.9004739,NA,0.854411765,0.145588235,351.8386555,320.5546736,341.5461878,312.6888721,NA,0.781863679,0.712343719,0.758991528,0.69486416,NA
24,tyler_ck,6,hecate_strait_mainland,1995,175,A/P,0.197903485,0.241,0.2695,0.231,218.1782327,230.5665349,239.5619439,227.5682705,NA,0.854411765,0.145588235,801.0973238,760.2786018,794.1018351,759.6872737,NA,4.577698993,4.344449153,4.537724772,4.341070136,NA
24,tyler_ck,6,hecate_strait_mainland,1996,NA,A/P,0.403039507,0.416,0.461,0.385,NA,NA,NA,NA,NA,0.854411765,0.145588235,210.7820858,210.8781568,218.0844835,202.1687463,NA,NA,NA,NA,NA,NA
24,tyler_ck,6,hecate_strait_mainland,1997,160,A/P,0.375,0.296333333,0.347833333,0.267,256,227.3803884,245.3360593,218.2810368,NA,0.854411765,0.145588235,706.3425617,731.3560442,755.3460959,675.1366671,NA,4.414641011,4.570975276,4.720913099,4.219604169,NA
24,tyler_ck,6,hecate_strait_mainland,1998,800,800,0.125,0.077666667,0.117166667,0.077,914.2857143,867.3653777,906.1733056,866.7388949,866.7388949,0.854411765,0.145588235,1159.782418,1156.113061,1187.035278,1103.791363,1103.791363,1.449728023,1.445141326,1.483794097,1.379739203,1.379739203
24,tyler_ck,6,hecate_strait_mainland,1999,120,A/P,0.123,0.089666667,0.120166667,0.087,136.8301026,131.8198462,136.3894677,131.4348302,NA,0.854411765,0.145588235,1532.713323,1534.584229,1559.073708,1466.404102,1466.404102,12.77261103,12.78820191,12.9922809,12.22003419,NA
24,tyler_ck,6,hecate_strait_mainland,2000,550,A/P,0.147,0.185,0.2115,0.109,644.7831184,674.8466258,697.5269499,617.2839506,NA,0.854411765,0.145588235,653.9873884,704.9805614,727.0981186,678.8783278,678.8783278,1.189067979,1.281782839,1.321996579,1.234324232,NA
24,tyler_ck,6,hecate_strait_mainland,2001,900,900,0.157,0.153333333,0.177833333,0.113,1067.615658,1062.992126,1094.668559,1014.656144,1014.656144,0.854411765,0.145588235,NA,NA,NA,NA,1418.42301,NA,NA,NA,NA,1.576025566
24,tyler_ck,6,hecate_strait_mainland,2002,1500,1500,0.118,0.119,0.1325,0.078,1700.680272,1702.61067,1729.106628,1626.898048,1626.898048,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,tyler_ck,6,hecate_strait_mainland,2003,460,460,0.159,0.161333333,0.180333333,0.123,546.9678954,548.4896661,561.2037414,524.5153934,524.5153934,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,tyler_ck,6,hecate_strait_mainland,2004,1000,1000,0.22,0.384,0.412,0.369,1282.051282,1623.376623,1700.680272,1584.786054,1584.786054,0.854411765,0.145588235,NA,NA,NA,NA,219.6771604,NA,NA,NA,NA,0.21967716
24,tyler_ck,6,hecate_strait_mainland,2005,NA,313,0.177,0.301333333,0.415333333,0.292,NA,NA,NA,NA,442.0903955,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,tyler_ck,6,hecate_strait_mainland,2006,NA,A/P,0.153,0.199666667,0.236666667,0.213,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,tyler_ck,6,hecate_strait_mainland,2007,NA,130,0.188,0.265333333,0.307333333,0.271,NA,NA,NA,NA,178.3264746,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,tyler_ck,6,hecate_strait_mainland,2008,350,350,0.2,0.236666667,0.282666667,0.243,437.5,458.5152838,487.9182156,462.3513871,462.3513871,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,tyler_ck,6,hecate_strait_mainland,2009,NA,A/P,0.197,0.229,0.2645,0.229,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,tyler_ck,6,hecate_strait_mainland,2010,NA,A/P,0.168,0.252666667,0.272166667,0.249,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,tyler_ck,6,hecate_strait_mainland,2011,NA,A/P,0.169,0.218333333,0.240333333,0.233,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,tyler_ck,6,hecate_strait_mainland,2012,NA,A/P,0.135,0.23,0.2565,0.249,NA,NA,NA,NA,NA,0.854411765,0.145588235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
